"ids"	"type"	"missing96"	"missing97"	"race"	"gender"	"grade96"	"grade97"	"club_type_detailed"	"club_profile"	"club_feeder"	"club_type_gender"	"club_type_grade"
"Latin Club"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Newspaper Staff"	"club"	0	0	NA	NA	NA	NA	"Media"	"high"	"no"	"boys_girls"	"all_grades"
"NHS"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
"Orchestra, 8th"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"yes"	"boys_girls"	"eighth"
"Orchestra, Full Concert"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"no"	"boys_girls"	"all_grades"
"Orchestra, Symphonic"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"no"	"boys_girls"	"ninth+"
"PEER"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
"Pep Club"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
"Pep Club Officers"	"club"	0	0	NA	NA	NA	NA	"Service"	"moderate"	"no"	"boys_girls"	"all_grades"
"Quiz-Bowl (all)"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"low"	"no"	"boys_girls"	"all_grades"
"Science Olympiad"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"low"	"no"	"boys_girls"	"all_grades"
"Soccer, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"no"	"boys"	"all_grades"
"Softball, JV (10th)"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"girls"	"ninth_tenth_eleventh"
"Softball, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"no"	"girls"	"ninth+"
"Spanish Club"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Spanish Club (high)"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Spanish NHS"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"STUCO"	"club"	0	0	NA	NA	NA	NA	"Leadership"	"very_high"	"no"	"boys_girls"	"all_grades"
"Swim & Dive Team, boys"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"boys"	"all_grades"
"Swim & Dive Team, girls"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"girls"	"all_grades"
"Teachers of Tomorrow"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Tennis girls V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"girls"	"all_grades"
"Tennis, boys V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"boys"	"all_grades"
"Theatre Productions"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"high"	"no"	"boys_girls"	"all_grades"
"Thespian Society (ITS)"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"high"	"no"	"boys_girls"	"all_grades"
"Track, boys 8th"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"yes"	"boys"	"eighth"
"Track, boys V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"moderate"	"no"	"boys"	"ninth+"
"Track, girls 8th"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"girls"	"all_grades"
"Track, girls V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"moderate"	"no"	"girls"	"ninth+"
"Volleyball, 8th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"girls"	"eighth"
"Volleyball, 9th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"girls"	"ninth"
"Volleyball, JV"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"yes"	"girls"	"ninth_tenth_eleventh"
"Volleyball, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"high"	"no"	"girls"	"ninth+"
"Wrestling, 8th"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"yes"	"boys"	"eighth"
"Wrestling, V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"moderate"	"no"	"boys"	"ninth+"
"Yearbook Contributors"	"club"	0	0	NA	NA	NA	NA	"Media"	"moderate"	"no"	"boys_girls"	"all_grades"
"Yearbook Editors"	"club"	0	0	NA	NA	NA	NA	"Media"	"high"	"no"	"boys_girls"	"all_grades"
